seed,protocol,fold_or_condition,partition,class,n,raw_mean,raw_sd,raw_q25,raw_median,raw_q75,latent_mean,latent_sd,latent_q25,latent_median,latent_q75
44,group_lonso,S6,train,gangue,40,0.7620373529,0.0465946896,0.7238299990,0.7636108604,0.7964938873,0.8122997693,0.0348462992,0.7877164555,0.8113117566,0.8396244048
44,heldout_overlay,hydraulic_support_-3dB,test,coal,10,0.2210269283,0.0376035290,0.1967361986,0.2374437052,0.2426730105,0.2200401853,0.0350434116,0.2005989566,0.2263268469,0.2390315453
44,heldout_overlay,hydraulic_support_-3dB,test,empty,9,0.3940163003,0.0381759783,0.3857391910,0.3873842613,0.4145193725,0.3967235560,0.0343077023,0.3872675842,0.4102483812,0.4150522727
44,heldout_overlay,hydraulic_support_-3dB,test,gangue,11,0.7873186354,0.0626614141,0.7626300992,0.7883190386,0.8374726646,0.8239740744,0.0415168590,0.7844451749,0.8278471871,0.8513396072
44,heldout_overlay,hydraulic_support_-3dB,train,coal,34,0.3141998562,0.0407780736,0.2845715824,0.3131730588,0.3406167010,0.2776122417,0.0348462770,0.2581944409,0.2707773815,0.2967567892
44,heldout_overlay,hydraulic_support_-3dB,train,empty,29,0.3849594271,0.0390230641,0.3580782177,0.3881119202,0.4141323105,0.3296927139,0.0294957590,0.3086195155,0.3358297870,0.3536425728
44,heldout_overlay,hydraulic_support_-3dB,train,gangue,40,0.7206486959,0.0544800829,0.6773899158,0.7244174997,0.7642421722,0.7929700059,0.0390048533,0.7620261488,0.7930624005,0.8160364533
44,heldout_overlay,hydraulic_support_-6dB,test,coal,10,0.3488672368,0.0434688628,0.3167995049,0.3465087009,0.3707951945,0.2798121512,0.0230224693,0.2660751203,0.2783615436,0.2897228488
44,heldout_overlay,hydraulic_support_-6dB,test,empty,9,0.3509157971,0.0606358455,0.3248898139,0.3625535645,0.3840537471,0.3103539082,0.0195507945,0.3025879543,0.3123237060,0.3229599247
44,heldout_overlay,hydraulic_support_-6dB,test,gangue,11,0.7923959887,0.0363853635,0.7659896208,0.7850826972,0.8195815237,0.8743124316,0.0386505621,0.8485543135,0.8894067016,0.8954207389
44,heldout_overlay,hydraulic_support_-6dB,train,coal,34,0.2973869136,0.0363332090,0.2733705385,0.2957688291,0.3262584213,0.2535189210,0.0294498159,0.2331503417,0.2468865333,0.2808674150
44,heldout_overlay,hydraulic_support_-6dB,train,empty,29,0.3573771481,0.0471163380,0.3305182024,0.3605811563,0.3812991943,0.3516567706,0.0409070589,0.3305376549,0.3560612121,0.3697806451
44,heldout_overlay,hydraulic_support_-6dB,train,gangue,40,0.7313124217,0.0445160235,0.7058612833,0.7298439147,0.7663725141,0.8008048716,0.0360797620,0.7853125316,0.8090070278,0.8217202807
44,heldout_overlay,hydraulic_support_0dB,test,coal,10,0.3696319413,0.0473094912,0.3229443009,0.3924088017,0.4048400815,0.3207007967,0.0315568369,0.3143270468,0.3248938446,0.3442667080
44,heldout_overlay,hydraulic_support_0dB,test,empty,9,0.3749412950,0.0450265696,0.3559113519,0.3664356915,0.4190650346,0.3224124096,0.0423827769,0.3060076182,0.3154417183,0.3485887092
44,heldout_overlay,hydraulic_support_0dB,test,gangue,11,0.7565769185,0.0363338789,0.7362361209,0.7658632435,0.7765238024,0.7587703286,0.0267640601,0.7377146960,0.7518650191,0.7825279563
44,heldout_overlay,hydraulic_support_0dB,train,coal,34,0.3034955752,0.0381198167,0.2809459526,0.3009456267,0.3250940722,0.2921518806,0.0225310553,0.2806469748,0.2958618996,0.3070782231
44,heldout_overlay,hydraulic_support_0dB,train,empty,29,0.3661007513,0.0436913838,0.3422654064,0.3699133331,0.3956929553,0.3470170193,0.0463715765,0.3090431823,0.3411203184,0.3824937545
44,heldout_overlay,hydraulic_support_0dB,train,gangue,40,0.7306480945,0.0462779630,0.6981118638,0.7315477687,0.7724251871,0.8132786317,0.0366487619,0.7943112693,0.8105277422,0.8304983238
44,heldout_overlay,mixed_equipment_-3dB,test,coal,10,0.3048473787,0.0361543769,0.2815893742,0.2934130776,0.3411119135,0.3020751377,0.0364248726,0.2874113659,0.2976269015,0.3144905700
44,heldout_overlay,mixed_equipment_-3dB,test,empty,9,0.3358865035,0.0298198382,0.3094668797,0.3336294158,0.3598944544,0.3005126639,0.0370178344,0.2895333115,0.3013208209,0.3218345963
44,heldout_overlay,mixed_equipment_-3dB,test,gangue,11,0.6267651154,0.0589430674,0.5864593383,0.6222536089,0.6518015277,0.7077929435,0.0326237693,0.6778595120,0.7104682504,0.7366088885
44,heldout_overlay,mixed_equipment_-3dB,train,coal,34,0.3277953475,0.0357581737,0.3015192568,0.3219092668,0.3547300779,0.2728567648,0.0302427887,0.2475017933,0.2729534190,0.2913991319
44,heldout_overlay,mixed_equipment_-3dB,train,empty,29,0.3501106172,0.0381928030,0.3334774491,0.3530869356,0.3739854015,0.3368222167,0.0372884375,0.3161780660,0.3328932733,0.3670606008
44,heldout_overlay,mixed_equipment_-3dB,train,gangue,40,0.7481851522,0.0460016371,0.7167763094,0.7437039721,0.7671009455,0.8056753474,0.0342500437,0.7876024925,0.8079592423,0.8259140881
44,heldout_overlay,mixed_equipment_-6dB,test,coal,10,0.3380764370,0.0393471980,0.3106567452,0.3303825460,0.3703499833,0.2782317082,0.0248250037,0.2704238173,0.2728394950,0.2951972045
44,heldout_overlay,mixed_equipment_-6dB,test,empty,9,0.3938392918,0.0597961020,0.3513564327,0.3823176608,0.4061111054,0.3293047143,0.0481169665,0.3079029850,0.3222667542,0.3446133918
44,heldout_overlay,mixed_equipment_-6dB,test,gangue,11,0.7447527334,0.0575482552,0.6919239369,0.7528853987,0.7974958455,0.7885228606,0.0377080787,0.7592656646,0.8040352443,0.8165541092
44,heldout_overlay,mixed_equipment_-6dB,train,coal,34,0.3103151534,0.0382653287,0.2888311018,0.3156847301,0.3332532285,0.2735253756,0.0388546182,0.2520059917,0.2687444993,0.2986229963
44,heldout_overlay,mixed_equipment_-6dB,train,empty,29,0.3996112925,0.0570728330,0.3620287462,0.4100994763,0.4339465904,0.3492620075,0.0370097881,0.3334956288,0.3511346163,0.3786173686
44,heldout_overlay,mixed_equipment_-6dB,train,gangue,40,0.7292655116,0.0462312411,0.6946610294,0.7262825911,0.7610451446,0.7790559304,0.0365019194,0.7503977217,0.7838070450,0.8042832872
44,heldout_overlay,mixed_equipment_0dB,test,coal,10,0.3151475051,0.0386691322,0.3090370403,0.3305430628,0.3363167839,0.2982314544,0.0259766957,0.2783143710,0.2917535480,0.3172581798
44,heldout_overlay,mixed_equipment_0dB,test,empty,9,0.4339998548,0.0292060517,0.4204795664,0.4345126260,0.4448583024,0.4153291454,0.0416835532,0.3767768779,0.4042830748,0.4443998525
44,heldout_overlay,mixed_equipment_0dB,test,gangue,11,0.6656559965,0.0464686602,0.6357337446,0.6564800552,0.6847908246,0.7828099914,0.0306948594,0.7725330012,0.7819363826,0.7919917450
44,heldout_overlay,mixed_equipment_0dB,train,coal,34,0.3132945613,0.0363502382,0.2933696702,0.3090342666,0.3414317643,0.2765280568,0.0318678458,0.2568366492,0.2759598420,0.2982369973
44,heldout_overlay,mixed_equipment_0dB,train,empty,29,0.3532861353,0.0483572609,0.3225746473,0.3516986038,0.3849041141,0.3474387325,0.0348053863,0.3331974837,0.3575874787,0.3723769838
44,heldout_overlay,mixed_equipment_0dB,train,gangue,40,0.7494647453,0.0416936051,0.7185046342,0.7500590832,0.7844420791,0.7821980804,0.0368856620,0.7643450980,0.7889378325,0.8029618546
45,event_disjoint,S0,test,coal,10,0.3160255644,0.0390756368,0.2910238626,0.3127973104,0.3279438859,0.2495103436,0.0342704438,0.2341328564,0.2412948493,0.2705611603
45,event_disjoint,S0,test,empty,9,0.3986510757,0.0404260819,0.3766014925,0.3980283373,0.4214707802,0.3719597367,0.0530152227,0.3301404332,0.3687115791,0.4048048007
45,event_disjoint,S0,test,gangue,11,0.7484850367,0.0481602507,0.7118577271,0.7377565345,0.7794059842,0.7775848742,0.0194981328,0.7646825796,0.7833198881,0.7901388257
45,event_disjoint,S0,train,coal,34,0.3097550243,0.0350334849,0.2851475805,0.3084767729,0.3357262587,0.2629037542,0.0331542284,0.2378941929,0.2617898702,0.2887106025
45,event_disjoint,S0,train,empty,29,0.3598723136,0.0415935628,0.3309336603,0.3530082375,0.3809170649,0.3383555784,0.0336909613,0.3195647058,0.3391935574,0.3620897712
45,event_disjoint,S0,train,gangue,40,0.7371587060,0.0566627069,0.7036727760,0.7422964484,0.7702220724,0.7866956660,0.0385786937,0.7677204421,0.7841618727,0.8023559027
45,event_disjoint,S1,test,coal,10,0.3146482647,0.0453433478,0.2724463505,0.3124319677,0.3389211370,0.3021188905,0.0344000891,0.2875155470,0.3056156272,0.3183212002
45,event_disjoint,S1,test,empty,9,0.3880139050,0.0344037481,0.3610371158,0.3864440660,0.4164961989,0.3518509065,0.0490834999,0.3179326569,0.3284936448,0.3767555305
45,event_disjoint,S1,test,gangue,11,0.7364941197,0.0272070449,0.7201866217,0.7305861667,0.7559526049,0.7937948854,0.0378422586,0.7662136378,0.7771389600,0.8190936667
45,event_disjoint,S1,train,coal,34,0.3363691888,0.0468200666,0.3044876197,0.3402046771,0.3649536032,0.2845085923,0.0273721356,0.2628135361,0.2838519132,0.3012195803
45,event_disjoint,S1,train,empty,29,0.3678620294,0.0426182660,0.3378737743,0.3682915870,0.3904002592,0.3548833801,0.0366319353,0.3325200182,0.3539567036,0.3804547256
45,event_disjoint,S1,train,gangue,40,0.7171499104,0.0514021866,0.6908994717,0.7157634317,0.7457757511,0.7765479344,0.0413609814,0.7533341174,0.7705914423,0.8027157258
45,event_disjoint,S2,test,coal,10,0.3345068003,0.0301452992,0.3105693129,0.3353612973,0.3612640805,0.3090885298,0.0335502333,0.2949460091,0.3022173881,0.3358261101
45,event_disjoint,S2,test,empty,9,0.3668585859,0.0234581005,0.3578452641,0.3733467714,0.3882216156,0.3261460223,0.0262696501,0.3021129304,0.3339364766,0.3468140182
45,event_disjoint,S2,test,gangue,11,0.7142527341,0.0492794848,0.6758656176,0.7184211745,0.7477394216,0.7441859492,0.0329202852,0.7256788447,0.7415940889,0.7626955761
45,event_disjoint,S2,train,coal,34,0.3142435991,0.0422418406,0.2916642464,0.3158319175,0.3458668920,0.2755016925,0.0368705808,0.2466680771,0.2797598559,0.2997082208
45,event_disjoint,S2,train,empty,29,0.3440041242,0.0406810683,0.3120965024,0.3528385746,0.3737369256,0.3344664535,0.0411975649,0.3093180130,0.3404716218,0.3605220153
45,event_disjoint,S2,train,gangue,40,0.7535688825,0.0447682307,0.7264497024,0.7570244997,0.7766547814,0.7806865189,0.0367848209,0.7545811060,0.7789234425,0.8074781266
45,event_disjoint,S3,test,coal,10,0.3041727023,0.0508252342,0.2539615611,0.3263891385,0.3466338550,0.2826709432,0.0270429061,0.2614857441,0.2818867608,0.2983809339
45,event_disjoint,S3,test,empty,9,0.3552045472,0.0670245480,0.3086769811,0.3404102797,0.3956632689,0.3010296294,0.0456240325,0.2901888477,0.2939319374,0.3352440152
45,event_disjoint,S3,test,gangue,11,0.7753693296,0.0336901877,0.7499278157,0.7831065428,0.8016217897,0.8092243706,0.0356439212,0.7867290959,0.8002696827,0.8314087346
45,event_disjoint,S3,train,coal,34,0.3286308793,0.0341604334,0.3060985373,0.3300818392,0.3519361891,0.2915194969,0.0308361184,0.2731767431,0.2886938380,0.3137350958
45,event_disjoint,S3,train,empty,29,0.3833409410,0.0466584920,0.3525938721,0.3737737834,0.4295253019,0.3529952964,0.0491091201,0.3142963564,0.3545188111,0.3901238189
45,event_disjoint,S3,train,gangue,40,0.7245984560,0.0427985996,0.6975696534,0.7266811953,0.7569515070,0.7831757317,0.0440085330,0.7522930287,0.7789008367,0.8149586348
45,event_disjoint,S4,test,coal,10,0.3149434805,0.0589067678,0.2705055471,0.3154106485,0.3506201362,0.2613822499,0.0216619383,0.2482052029,0.2679751551,0.2768840501
45,event_disjoint,S4,test,empty,9,0.3792022635,0.0437501406,0.3680704580,0.3745713202,0.3849276348,0.3403503905,0.0352666216,0.3142203599,0.3377186560,0.3524695772
45,event_disjoint,S4,test,gangue,11,0.7433783745,0.0332393804,0.7147445743,0.7417712363,0.7624567232,0.7702213934,0.0480365672,0.7326318494,0.7861438828,0.8026400423
45,event_disjoint,S4,train,coal,34,0.3288652117,0.0395825703,0.3081289874,0.3246277758,0.3484678314,0.2757679840,0.0328677432,0.2582904551,0.2825009738,0.2959432897
45,event_disjoint,S4,train,empty,29,0.3542470078,0.0498213783,0.3177711444,0.3594137722,0.3898716958,0.3496007456,0.0364859933,0.3280800975,0.3541940240,0.3703954508
45,event_disjoint,S4,train,gangue,40,0.7497321373,0.0490561389,0.7091766652,0.7541079427,0.7880400896,0.8029081579,0.0369254658,0.7744779285,0.8015898310,0.8283542818
45,event_disjoint,S5,test,coal,10,0.3103408073,0.0373263980,0.2803232246,0.3111513025,0.3437331912,0.2598251917,0.0302779998,0.2379995470,0.2628747010,0.2722269341
45,event_disjoint,S5,test,empty,9,0.3779335396,0.0317003421,0.3654324874,0.3810508212,0.3903940286,0.3575890580,0.0413959164,0.3250729359,0.3615094384,0.3961809500
45,event_disjoint,S5,test,gangue,11,0.7370274204,0.0334910390,0.7157141030,0.7443080708,0.7599391643,0.7555353693,0.0460080121,0.7125257054,0.7660490876,0.7787866853
45,event_disjoint,S5,train,coal,34,0.3057478810,0.0424021549,0.2869134295,0.3056450738,0.3342250604,0.2720757671,0.0267346751,0.2555678264,0.2710918637,0.2813241632
45,event_disjoint,S5,train,empty,29,0.3553124991,0.0377905851,0.3272816886,0.3511218723,0.3736149419,0.3443619960,0.0284716017,0.3332557358,0.3418545000,0.3644250488
45,event_disjoint,S5,train,gangue,40,0.7509782252,0.0414291628,0.7244442099,0.7443186743,0.7781362158,0.7983818217,0.0433213364,0.7726280565,0.7960624955,0.8178928341
45,event_disjoint,S6,test,coal,10,0.3024822582,0.0319870831,0.2808750009,0.3013323316,0.3223089924,0.2529832717,0.0218860984,0.2406676220,0.2497972374,0.2681023446
45,event_disjoint,S6,test,empty,9,0.3672922382,0.0263222899,0.3623159403,0.3711764478,0.3841390186,0.3216985374,0.0309875226,0.3049389422,0.3063115342,0.3472332999
45,event_disjoint,S6,test,gangue,11,0.6980187435,0.0439517983,0.6676305978,0.6810657657,0.7223059078,0.7941325288,0.0411376272,0.7693173061,0.8087019791,0.8213063253
45,event_disjoint,S6,train,coal,34,0.3129987328,0.0343167215,0.2899589039,0.3097214808,0.3285513336,0.2750330534,0.0358701411,0.2516618966,0.2766992418,0.2976673292
45,event_disjoint,S6,train,empty,29,0.3643784899,0.0421481035,0.3485099173,0.3696438262,0.3931014076,0.3105518837,0.0360468773,0.2857943522,0.3131082361,0.3299851943
45,event_disjoint,S6,train,gangue,40,0.7034730536,0.0581550554,0.6628766010,0.7035898364,0.7405272916,0.7688589486,0.0406537092,0.7510022265,0.7690369441,0.7927289443
45,group_lonso,S0,test,coal,10,0.3423635272,0.0511455817,0.3061426943,0.3464130807,0.3702270640,0.3262233531,0.0443885396,0.3078566376,0.3323888659,0.3416931430
45,group_lonso,S0,test,empty,9,0.3342494402,0.0471335194,0.2900436064,0.3215587235,0.3504707629,0.3066637647,0.0382977660,0.2968411320,0.3067757544,0.3213440243
45,group_lonso,S0,test,gangue,11,0.7287981408,0.0263989859,0.7132462268,0.7269386935,0.7430995228,0.7283030091,0.0363225462,0.6960053571,0.7147279410,0.7566115865
45,group_lonso,S0,train,coal,34,0.3360703497,0.0442810858,0.3110981682,0.3399420242,0.3609686028,0.2889269080,0.0359356113,0.2657556383,0.2925421699,0.3119518296
45,group_lonso,S0,train,empty,29,0.3531220437,0.0438044160,0.3307883061,0.3513515902,0.3887120874,0.3358475077,0.0310879583,0.3179145032,0.3415910464,0.3504313092
45,group_lonso,S0,train,gangue,40,0.7344064644,0.0470499574,0.7116380980,0.7386046986,0.7581538103,0.7766189688,0.0486237026,0.7490715672,0.7688972146,0.8048115690
45,group_lonso,S1,test,coal,10,0.3196411123,0.0420675879,0.3017242508,0.3262257253,0.3359073548,0.2572668391,0.0271076678,0.2399097833,0.2547358413,0.2665733070
45,group_lonso,S1,test,empty,9,0.3895680478,0.0406204493,0.3623088330,0.3966115489,0.4063462035,0.3706872277,0.0337018090,0.3514069937,0.3552565521,0.3686613447
45,group_lonso,S1,test,gangue,11,0.7548168948,0.0392039239,0.7343369421,0.7521318345,0.7706373081,0.8243923657,0.0281957226,0.8086400336,0.8200593808,0.8297428143
45,group_lonso,S1,train,coal,34,0.3306490107,0.0428237584,0.3016030186,0.3287824289,0.3591603884,0.2634943285,0.0318078627,0.2454764120,0.2637112013,0.2808563018
45,group_lonso,S1,train,empty,29,0.3620165206,0.0385741226,0.3313059211,0.3601764920,0.3915009890,0.3304347559,0.0390775420,0.2937195381,0.3362979792,0.3688519342
45,group_lonso,S1,train,gangue,40,0.7624011436,0.0458704111,0.7336325224,0.7608552377,0.7929853544,0.8125746499,0.0392402112,0.7910908724,0.8125761028,0.8425867366
45,group_lonso,S2,test,coal,10,0.3732214246,0.0382366458,0.3399710706,0.3767658638,0.4041315368,0.2903916679,0.0361453785,0.2607719498,0.2887028985,0.3165005299
45,group_lonso,S2,test,empty,9,0.4013947520,0.0473768096,0.3816973632,0.4175572378,0.4347165107,0.3541045638,0.0391588687,0.3214309078,0.3535513511,0.3951947260
45,group_lonso,S2,test,gangue,11,0.7332780106,0.0382604494,0.7152297118,0.7344365867,0.7673890441,0.7792456761,0.0372305713,0.7455160651,0.7791141497,0.8089851572
45,group_lonso,S2,train,coal,34,0.3206255299,0.0385267120,0.3041227198,0.3295684924,0.3512489107,0.2695171509,0.0257787003,0.2477037164,0.2696330941,0.2905486576
45,group_lonso,S2,train,empty,29,0.3617497941,0.0374557359,0.3372534857,0.3598236135,0.3934330255,0.3382995369,0.0452256251,0.3137701075,0.3404731882,0.3671795625
45,group_lonso,S2,train,gangue,40,0.7332434363,0.0396463992,0.7040860896,0.7363567152,0.7586476790,0.7865573777,0.0399408744,0.7701672953,0.7885238789,0.8066107245
45,group_lonso,S3,test,coal,10,0.2478983493,0.0410005998,0.2268057335,0.2421896632,0.2726469151,0.1836062011,0.0227641446,0.1706489088,0.1831094757,0.2039142405
45,group_lonso,S3,test,empty,9,0.3294501749,0.0253855298,0.3199576625,0.3374102479,0.3435800903,0.3654026238,0.0416176643,0.3427165731,0.3683352615,0.3911155464
45,group_lonso,S3,test,gangue,11,0.7258901396,0.0415162317,0.7034610146,0.7288040213,0.7521031528,0.7882469266,0.0517869966,0.7548543785,0.7751098610,0.8322027511
45,group_lonso,S3,train,coal,34,0.3229130592,0.0357906119,0.2920817005,0.3264035792,0.3480519253,0.2751929025,0.0335141742,0.2525710078,0.2748831058,0.2857896121
45,group_lonso,S3,train,empty,29,0.3670428712,0.0375932464,0.3454189861,0.3640808280,0.3875760099,0.3369713007,0.0353011853,0.3233279882,0.3336942211,0.3457953490
45,group_lonso,S3,train,gangue,40,0.7474124955,0.0444441841,0.7140999620,0.7420350739,0.7715919632,0.7861890427,0.0440337354,0.7521513855,0.7874068118,0.8200521548
45,group_lonso,S4,test,coal,10,0.3602170404,0.0229169241,0.3448826466,0.3581221168,0.3795329985,0.2994318690,0.0242614330,0.2847136898,0.3011371833,0.3192194334
45,group_lonso,S4,test,empty,9,0.3535410380,0.0543919670,0.3122038203,0.3302444301,0.3869792082,0.3059193660,0.0399700793,0.2814093586,0.3038556081,0.3129589374
45,group_lonso,S4,test,gangue,11,0.7257285608,0.0421392201,0.6932365603,0.7380703703,0.7585981477,0.7921197194,0.0474374396,0.7494556234,0.7818114053,0.8344204648
45,group_lonso,S4,train,coal,34,0.2980744139,0.0359922549,0.2737082230,0.2962791496,0.3266629258,0.2497182722,0.0341163318,0.2238476106,0.2566517121,0.2740036304
45,group_lonso,S4,train,empty,29,0.3835359430,0.0440143926,0.3637024865,0.3945029989,0.4132971853,0.3299415279,0.0378858128,0.2981663686,0.3277696787,0.3558003724
45,group_lonso,S4,train,gangue,40,0.7448123222,0.0327003777,0.7268994875,0.7531030587,0.7648263124,0.7971865151,0.0325772547,0.7812849098,0.8024872140,0.8202019159
45,group_lonso,S5,test,coal,10,0.2270993305,0.0260369328,0.2083408455,0.2208777956,0.2416835198,0.2110066645,0.0384583543,0.1974540367,0.2238158387,0.2385761556
45,group_lonso,S5,test,empty,9,0.3511308836,0.0420171245,0.3265555866,0.3369462918,0.3876686977,0.3346056565,0.0430585643,0.3104861385,0.3177547363,0.3698362813
45,group_lonso,S5,test,gangue,11,0.7975061498,0.0261507803,0.7797824761,0.7909584784,0.8050409916,0.7895134543,0.0349643699,0.7579184257,0.7943298132,0.8138693880
45,group_lonso,S5,train,coal,34,0.3161138634,0.0423163157,0.2915594297,0.3184646698,0.3388272897,0.2796902201,0.0268652062,0.2565019828,0.2809335558,0.2930476105
45,group_lonso,S5,train,empty,29,0.3969365699,0.0519835627,0.3620764698,0.4040693564,0.4314888236,0.3310496912,0.0300706011,0.3149087597,0.3354207379,0.3530638104
45,group_lonso,S5,train,gangue,40,0.7144212449,0.0448096359,0.6821615441,0.7204044283,0.7407856786,0.7783955822,0.0342619480,0.7595076189,0.7712611191,0.8014570577
45,group_lonso,S6,test,coal,10,0.2848775244,0.0502801240,0.2516194872,0.2695311254,0.3147820477,0.2384938339,0.0393376996,0.2206359090,0.2406769304,0.2645922188
45,group_lonso,S6,test,empty,9,0.3675882870,0.0451468630,0.3336956156,0.3770915503,0.3830417051,0.3225132985,0.0388142075,0.3001470559,0.3260538565,0.3518217938
45,group_lonso,S6,test,gangue,11,0.7912122442,0.0322636692,0.7705301278,0.7914358616,0.8127828482,0.8480105605,0.0236734291,0.8351964354,0.8422014396,0.8596571861
45,group_lonso,S6,train,coal,34,0.3454315532,0.0289328529,0.3311485645,0.3469178214,0.3603489918,0.2818900790,0.0309093457,0.2650477417,0.2802127372,0.3028741705
45,group_lonso,S6,train,empty,29,0.3631091936,0.0371800642,0.3342188794,0.3590078794,0.3916296746,0.3397693137,0.0378114092,0.3229877974,0.3378843169,0.3551256237
45,group_lonso,S6,train,gangue,40,0.7683976493,0.0513156725,0.7241358857,0.7656094688,0.8039811668,0.8057966557,0.0419321089,0.7778292634,0.8079341013,0.8399615515
45,heldout_overlay,hydraulic_support_-3dB,test,coal,10,0.3029054736,0.0482302724,0.2665535689,0.3036203369,0.3330086901,0.2438547793,0.0382567103,0.2176564211,0.2423003139,0.2703572745
45,heldout_overlay,hydraulic_support_-3dB,test,empty,9,0.3841602867,0.0485826134,0.3549573126,0.3748153979,0.4088526085,0.3576315144,0.0304471293,0.3389320775,0.3662763048,0.3735644850
45,heldout_overlay,hydraulic_support_-3dB,test,gangue,11,0.8017414358,0.0683292578,0.7761005337,0.8016313013,0.8640345162,0.8257573274,0.0510332314,0.7816147109,0.8452250614,0.8569466228
45,heldout_overlay,hydraulic_support_-3dB,train,coal,34,0.3220488556,0.0370148344,0.2995117269,0.3284916672,0.3415721448,0.2692089696,0.0323959888,0.2520864338,0.2677027247,0.2885287070
45,heldout_overlay,hydraulic_support_-3dB,train,empty,29,0.3613659848,0.0400911555,0.3364661573,0.3678049434,0.3914964916,0.3315162807,0.0296526907,0.3124857388,0.3333178832,0.3536902994
45,heldout_overlay,hydraulic_support_-3dB,train,gangue,40,0.7317309742,0.0536681548,0.6986355723,0.7391819009,0.7739105324,0.7869278660,0.0407195822,0.7602774838,0.7921854635,0.8122085831
45,heldout_overlay,hydraulic_support_-6dB,test,coal,10,0.2989982797,0.0431318943,0.2793247653,0.2937484481,0.3211992338,0.2924582482,0.0300694447,0.2677047662,0.2940790332,0.3214458017
45,heldout_overlay,hydraulic_support_-6dB,test,empty,9,0.3607033071,0.0260713049,0.3506580579,0.3544436542,0.3717441508,0.3534837228,0.0200720966,0.3496290193,0.3542539808,0.3645291211
45,heldout_overlay,hydraulic_support_-6dB,test,gangue,11,0.8094741109,0.0539194128,0.7689480656,0.8021208375,0.8507297885,0.8445911298,0.0503926545,0.8462221120,0.8553194577,0.8668561722
45,heldout_overlay,hydraulic_support_-6dB,train,coal,34,0.3033245124,0.0414233028,0.2750065437,0.2989074535,0.3329353731,0.2703051695,0.0276032196,0.2518137318,0.2654053401,0.2912079523
45,heldout_overlay,hydraulic_support_-6dB,train,empty,29,0.3492564596,0.0540102097,0.3176847556,0.3549089532,0.3922279285,0.3370051993,0.0425630104,0.3149713218,0.3395621266,0.3601273876
45,heldout_overlay,hydraulic_support_-6dB,train,gangue,40,0.7349390437,0.0409859777,0.7136079675,0.7336501273,0.7648771090,0.7983464863,0.0331267540,0.7765466973,0.8045212074,0.8206498260
45,heldout_overlay,hydraulic_support_0dB,test,coal,10,0.3472331867,0.0294792516,0.3270291503,0.3499519923,0.3614279388,0.3232707821,0.0275684362,0.3076474167,0.3339391122,0.3424335260
45,heldout_overlay,hydraulic_support_0dB,test,empty,9,0.3537272374,0.0402072753,0.3289406699,0.3545314304,0.3791463211,0.3084121726,0.0468993002,0.2724533348,0.2968799655,0.3336990581
45,heldout_overlay,hydraulic_support_0dB,test,gangue,11,0.7548733548,0.0269307900,0.7367409872,0.7658906181,0.7751568041,0.7963812723,0.0277290994,0.7804529368,0.7971398427,0.8106429019
45,heldout_overlay,hydraulic_support_0dB,train,coal,34,0.3141276786,0.0402132843,0.2903760084,0.3188317199,0.3426127704,0.2831729877,0.0241358366,0.2728526282,0.2871157633,0.2983320867
45,heldout_overlay,hydraulic_support_0dB,train,empty,29,0.3738968112,0.0486642125,0.3488767874,0.3743515024,0.4118703600,0.3363933894,0.0426455960,0.3144159322,0.3349393306,0.3657701855
45,heldout_overlay,hydraulic_support_0dB,train,gangue,40,0.7312860656,0.0498098798,0.6969446325,0.7329467935,0.7775488473,0.7947293092,0.0416887055,0.7682634462,0.7948144863,0.8179067664
45,heldout_overlay,mixed_equipment_-3dB,test,coal,10,0.3667352384,0.0366574813,0.3374672560,0.3725393016,0.3889074003,0.2778399177,0.0274955860,0.2533957831,0.2762921920,0.3009372954
45,heldout_overlay,mixed_equipment_-3dB,test,empty,9,0.3067343981,0.0343047038,0.2955303718,0.3005019923,0.3201114787,0.3113717818,0.0514655732,0.2914134434,0.2984900396,0.3601925948
45,heldout_overlay,mixed_equipment_-3dB,test,gangue,11,0.6167211855,0.0435432205,0.5925151514,0.6204912429,0.6507622367,0.7256168954,0.0419929800,0.6930376125,0.7163996266,0.7487615045
45,heldout_overlay,mixed_equipment_-3dB,train,coal,34,0.3226815153,0.0341627238,0.3016882021,0.3219459188,0.3461302514,0.2836398113,0.0334299686,0.2566451088,0.2820378768,0.3018032667
45,heldout_overlay,mixed_equipment_-3dB,train,empty,29,0.3539870044,0.0391184570,0.3371503910,0.3552476383,0.3815126769,0.3195023761,0.0338082937,0.3014801357,0.3152295296,0.3438366635
45,heldout_overlay,mixed_equipment_-3dB,train,gangue,40,0.7276698083,0.0520775484,0.6925666162,0.7265666733,0.7501594421,0.7840804647,0.0295092031,0.7662855593,0.7810618337,0.8077991083
45,heldout_overlay,mixed_equipment_-6dB,test,coal,10,0.2827144447,0.0261010915,0.2636438748,0.2808064976,0.2949420746,0.2760927126,0.0195099701,0.2667695081,0.2723835886,0.2877874771
45,heldout_overlay,mixed_equipment_-6dB,test,empty,9,0.3977813104,0.0566015510,0.3530779092,0.4169693251,0.4414038587,0.3039355247,0.0331888186,0.2903621335,0.2960278639,0.3286808943
45,heldout_overlay,mixed_equipment_-6dB,test,gangue,11,0.7548093911,0.0434098530,0.7316784819,0.7604321267,0.7766897861,0.7725199708,0.0258663613,0.7453476849,0.7713415462,0.7898938376
